timestamp,temperature_data,Humidity,Rpm,sound_dB,Amplitude,Frequency
2026-06-12 13:50:31,27,70,3710,42.41148,0.139,942.67291
2026-06-12 13:50:34,27,70,3710,42.41148,0.289,962.34845
2026-06-12 13:50:36,27,70,3710,42.41148,0.289,962.34845
2026-06-12 13:50:38,27,70,3705,42.41148,0.289,959.54248
2026-06-12 13:50:40,27,70,3705,42.41148,0.784,959.54248
2026-06-12 13:50:43,27,70,3733,42.41148,0.784,900.69586
2026-06-12 13:50:45,27,70,3733,42.41148,0.171,900.69586
2026-06-12 13:50:47,27,70,3726,42.41148,0.171,955.93726
2026-06-12 13:50:49,27,70,3726,42.41148,0.492,955.93726
2026-06-12 13:50:51,27,70,3718,42.41148,0.492,955.93726
2026-06-12 13:50:54,27,70,3718,42.41148,0.492,958.51154
2026-06-12 13:50:56,27,70,3718,42.41148,0.039,958.51154
2026-06-12 13:50:58,27,70,3728,42.41148,0.039,978.34448
2026-06-12 13:51:01,27,70,3728,42.41148,0.78,978.34448
2026-06-12 13:51:03,27,70,3707,42.41148,0.78,996.5235
2026-06-12 13:51:05,27,70,3707,42.41148,0.003,996.5235
2026-06-12 13:51:07,27,70,3738,42.41148,0.003,903.09857
2026-06-12 13:51:10,27,70,3738,42.41148,0.289,903.09857
2026-06-12 13:51:12,27,70,3733,42.41148,0.289,929.6875
2026-06-12 13:51:14,27,70,3733,42.41148,0.289,929.6875
2026-06-12 13:51:16,27,70,3733,42.41148,0.298,929.6875
2026-06-12 13:51:18,27,70,3728,42.41148,0.298,892.1449
2026-06-12 13:51:21,27,70,3728,42.41148,0.184,892.1449
2026-06-12 13:51:23,27,70,3714,42.41148,0.184,863.50323
2026-06-12 13:51:25,27,70,3714,42.41148,0.2,863.50323
2026-06-12 13:51:27,27,70,3724,42.41148,0.2,894.2774
2026-06-12 13:51:30,27,70,3724,42.41148,0.096,894.2774
2026-06-12 13:51:32,27,70,3724,42.41148,0.096,894.2774
2026-06-12 13:51:34,27,70,3966,42.41148,0.096,868.78979
2026-06-12 13:51:37,27,70,3966,42.41148,0.178,868.78979
2026-06-12 13:51:39,27,70,3746,42.41148,0.178,921.71399
2026-06-12 13:51:41,27,70,3746,42.41148,0.182,921.71399
2026-06-12 13:51:44,27,70,3718,42.41148,0.182,844.5575
2026-06-12 13:51:46,27,70,3718,42.41148,0.372,844.5575
2026-06-12 13:51:48,27,70,3709,42.41148,0.372,880.21149
2026-06-12 13:51:50,27,70,3709,42.41148,0.372,880.21149
2026-06-12 13:51:52,27,70,3709,42.41148,0.213,880.21149
2026-06-12 13:51:55,27,70,3708,42.41148,0.213,871.12531
2026-06-12 13:51:57,27,70,3708,42.41148,0.985,871.12531
2026-06-12 13:51:59,27,70,3708,42.41148,0.985,871.84705
2026-06-12 13:52:01,27,70,3708,42.41148,0.165,871.84705
2026-06-12 13:52:04,27,70,3716,42.41148,0.165,925.58594
2026-06-12 13:52:06,27,70,3716,42.41148,0.173,925.58594
2026-06-12 13:52:09,27,70,3724,42.41148,0.173,925.58594
2026-06-12 13:52:11,27,70,3724,42.41148,0.173,852.85913
2026-06-12 13:52:14,27,70,3724,42.41148,1.338,852.85913
2026-06-12 13:52:16,27,70,3721,42.41148,1.338,854.70227
2026-06-12 13:52:18,27,70,3721,-6.91104,1.331,854.70227
2026-06-12 13:52:20,27,70,3709,-6.91104,1.331,907.54498
2026-06-12 13:52:23,27,70,3709,-6.91104,1.331,907.54498
2026-06-12 13:52:25,27,70,3709,42.41148,0.33,907.54498
2026-06-12 13:52:27,27,70,3725,42.41148,0.33,875.50128
2026-06-12 13:52:29,27,70,3725,42.41148,0.08,875.50128
2026-06-12 13:52:32,27,70,3725,42.41148,0.08,875.50128
2026-06-12 13:52:34,27,70,3736,42.41148,0.08,1018.01648
2026-06-12 13:52:36,27,70,3736,42.41148,0.15,1018.01648
2026-06-12 13:52:39,27,70,3726,42.41148,0.15,916.88165
2026-06-12 13:52:41,27,70,3726,42.41148,0.136,916.88165
2026-06-12 13:52:43,27,70,3732,42.41148,0.136,979.07947
2026-06-12 13:52:46,27,70,3732,42.41148,2.2,979.07947
2026-06-12 13:52:48,27,70,3757,42.41148,2.2,979.07947
2026-06-12 13:52:50,27,70,3757,42.41148,2.2,925.26514
2026-06-12 13:52:53,27,70,3757,42.41148,2.2,925.26514
2026-06-12 13:52:55,27,70,3757,42.41148,0.003,925.26514
2026-06-12 13:52:58,27,70,3744,42.41148,0.003,950.0238
2026-06-12 13:53:00,27,70,3744,42.41148,1.579,950.0238
2026-06-12 13:53:03,27,70,3744,42.41148,1.579,950.0238
2026-06-12 13:53:05,27,70,3717,42.41148,1.579,869.63824
2026-06-12 13:53:08,27,70,3717,42.41148,0.17,869.63824
2026-06-12 13:53:10,27,70,3723,42.41148,0.17,887.84747
2026-06-12 13:53:13,27,70,3723,42.41148,0.056,887.84747
2026-06-12 13:53:15,27,70,3723,42.41148,0.056,887.84747
2026-06-12 13:53:18,27,70,3717,42.41148,0.056,852.62823
2026-06-12 13:53:21,27,70,3717,42.41148,0.0,852.62823
2026-06-12 13:53:23,27,70,3717,42.41148,0.0,852.62823
2026-06-12 13:53:25,27,70,3724,42.41148,0.0,837.20929
2026-06-12 13:53:28,27,70,3724,42.41148,1.651,837.20929
2026-06-12 13:53:30,27,70,3725,42.41148,1.651,893.54785
2026-06-12 13:53:33,27,70,3725,42.41148,1.385,893.54785
2026-06-12 13:53:35,27,70,3725,42.41148,1.385,893.54785
2026-06-12 13:53:37,27,70,3714,42.41148,1.385,873.07623
2026-06-12 13:53:40,27,70,3714,42.41148,0.038,873.07623
2026-06-12 13:53:42,27,70,3719,42.41148,0.038,819.80945
2026-06-12 13:53:44,27,70,3719,42.41148,0.038,819.80945
2026-06-12 13:53:46,27,70,3719,42.41148,0.014,819.80945
2026-06-12 13:53:49,27,70,3712,42.41148,0.014,861.77142
2026-06-12 13:53:52,27,70,3712,42.41148,0.621,861.77142
2026-06-12 13:53:54,27,70,3712,42.41148,0.621,861.77142
2026-06-12 13:53:56,27,70,3717,42.41148,0.621,872.28845
2026-06-12 13:53:59,27,70,3717,42.41148,0.231,872.28845
2026-06-12 13:54:01,27,70,3721,42.41148,0.231,859.35394
2026-06-12 13:54:03,27,70,3721,42.41148,0.316,859.35394
2026-06-12 13:54:06,27,70,3721,42.41148,0.316,859.35394
2026-06-12 13:54:08,27,70,3724,42.41148,0.316,827.42975
2026-06-12 13:54:10,27,70,3724,42.41148,0.238,827.42975
2026-06-12 13:54:12,27,70,3706,42.41148,0.238,847.05426
2026-06-12 13:54:15,27,70,3706,42.41148,0.087,847.05426
2026-06-12 13:54:17,27,70,3706,42.41148,0.087,847.05426
2026-06-12 13:54:19,27,70,3716,42.41148,0.087,871.98486
2026-06-12 13:54:21,27,70,3716,42.41148,0.546,871.98486
2026-06-12 13:54:27,27,70,3716,42.41148,0.546,871.98486
2026-06-12 13:54:30,27,70,3716,42.41148,0.546,871.98486
2026-06-12 13:54:33,27,70,3716,42.41148,0.546,871.98486
2026-06-12 13:54:36,27,70,3716,42.41148,0.546,933.42029
2026-06-12 13:54:38,27,70,3716,42.41148,2.294,933.42029
2026-06-12 13:54:40,27,70,3752,42.41148,2.294,933.42029
2026-06-12 13:54:42,27,70,3752,42.41148,0.166,913.19226
2026-06-12 13:54:45,27,70,3752,42.41148,0.166,913.19226
2026-06-12 13:54:47,27,70,3698,42.41148,0.166,872.45728
2026-06-12 13:54:49,27,70,3698,42.41148,0.373,872.45728
2026-06-12 13:54:51,27,70,3705,42.41148,0.373,893.41827
2026-06-12 13:54:54,27,70,3705,42.41148,0.205,893.41827
2026-06-12 13:54:56,27,70,3695,42.41148,0.205,913.60645
2026-06-12 13:54:58,27,70,3695,-5.22462,0.158,913.60645
2026-06-12 13:55:00,27,70,3685,-5.22462,0.158,892.57373
2026-06-12 13:55:03,27,70,3685,42.41148,0.495,892.57373
2026-06-12 13:55:05,27,70,3685,42.41148,0.495,892.57373
2026-06-12 13:55:07,27,70,3689,42.41148,0.495,912.94641
2026-06-12 13:55:09,27,70,3689,42.41148,0.057,912.94641
2026-06-12 13:55:12,27,70,3708,42.41148,0.057,912.94641
2026-06-12 13:55:14,27,70,3708,42.41148,0.057,936.32812
2026-06-12 13:55:17,27,70,3708,31.74278,1.135,936.32812
2026-06-12 13:55:20,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:25,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:29,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:36,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:41,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:47,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:51,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:54,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:55:58,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:04,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:10,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:14,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:19,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:26,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:56:31,27,70,3695,31.74278,1.135,987.04224
2026-06-12 13:59:03,27,70,3734,42.41148,0.331,998.44592
2026-06-12 13:59:05,27,70,3734,42.41148,0.331,998.44592
2026-06-12 13:59:07,27,70,3718,42.41148,0.331,969.80786
2026-06-12 13:59:09,27,70,3718,42.41148,0.331,969.80786
2026-06-12 13:59:11,27,70,3718,42.41148,0.025,969.80786
2026-06-12 13:59:14,27,70,3718,42.41148,0.025,969.80786
2026-06-12 13:59:16,27,70,3718,42.41148,0.025,969.80786
2026-06-12 13:59:18,27,70,3706,42.41148,0.025,954.0882
2026-06-12 13:59:20,27,70,3706,42.41148,0.025,954.0882
2026-06-12 13:59:22,27,70,3706,42.41148,0.025,954.0882
2026-06-12 13:59:25,27,70,3706,42.41148,0.221,954.0882
2026-06-12 13:59:27,27,70,3712,42.41148,0.221,954.0882
2026-06-12 13:59:29,27,70,3712,42.41148,0.221,987.69073
2026-06-12 13:59:31,27,70,3712,42.41148,0.018,987.69073
2026-06-12 13:59:33,27,70,3712,42.41148,0.018,987.69073
2026-06-12 13:59:35,27,70,3703,42.41148,0.018,922.65192
2026-06-12 13:59:38,27,70,3703,42.41148,0.018,922.65192
2026-06-12 13:59:40,27,70,3703,42.41148,4.958,922.65192
2026-06-12 13:59:42,27,70,3703,42.41148,4.958,922.65192
2026-06-12 13:59:44,27,70,3711,42.41148,4.958,950.43945
2026-06-12 13:59:46,27,70,3711,42.41148,4.958,950.43945
2026-06-12 13:59:48,27,70,3711,42.41148,0.166,950.43945
2026-06-12 13:59:51,27,70,3697,42.41148,0.166,1027.71399
2026-06-12 13:59:53,27,70,3697,42.41148,0.166,1027.71399
2026-06-12 13:59:55,27,70,3697,42.41148,0.021,1027.71399
2026-06-12 13:59:57,27,70,3697,42.41148,0.021,1027.71399
2026-06-12 13:59:59,27,70,3685,42.41148,0.021,998.37238
2026-06-12 14:00:01,27,70,3685,42.41148,0.242,998.37238
2026-06-12 14:00:04,27,70,3685,42.41148,0.242,998.37238
2026-06-12 14:00:06,27,70,3698,42.41148,0.242,914.24878
2026-06-12 14:00:08,27,70,3698,-4.72815,0.142,914.24878
2026-06-12 14:00:10,27,70,3705,-4.72815,0.142,914.24878
2026-06-12 14:00:13,27,70,3705,-4.72815,0.142,958.34839
2026-06-12 14:00:15,27,70,3705,-4.72815,0.142,958.34839
2026-06-12 14:00:17,27,70,3705,-4.72815,0.142,958.34839
2026-06-12 14:00:19,27,70,3705,-4.72815,0.142,958.34839
2026-06-12 14:00:21,27,70,3705,42.41148,3.232,958.34839
2026-06-12 14:00:23,27,70,3705,42.41148,3.232,958.34839
2026-06-12 14:00:26,27,70,3710,42.41148,3.232,958.34839
2026-06-12 14:00:29,27,70,3710,42.41148,3.232,958.34839
2026-06-12 14:00:31,27,70,3710,42.41148,3.232,958.34839
2026-06-12 14:00:33,27,70,3710,42.41148,3.232,1172.57495
2026-06-12 14:00:35,27,70,3710,42.41148,3.232,1172.57495
2026-06-12 14:00:37,27,70,3710,42.41148,0.075,1172.57495
2026-06-12 14:00:40,27,70,3710,42.41148,0.075,1172.57495
2026-06-12 14:00:42,27,70,3719,42.41148,0.075,943.53662
2026-06-12 14:00:44,27,70,3719,42.41148,0.075,943.53662
2026-06-12 14:00:46,27,70,3719,42.41148,0.075,943.53662
2026-06-12 14:00:48,27,70,3719,42.41148,1.334,943.53662
2026-06-12 14:00:51,27,70,3711,42.41148,1.334,943.53662
2026-06-12 14:00:53,27,70,3711,42.41148,1.334,946.28687
2026-06-12 14:00:55,27,70,3711,42.41148,1.334,946.28687
2026-06-12 14:00:57,27,70,3711,42.41148,0.115,946.28687
2026-06-12 14:00:59,27,70,3711,42.41148,0.115,946.28687
2026-06-12 14:01:01,27,70,3712,42.41148,0.115,996.08508
2026-06-12 14:01:04,27,70,3712,42.41148,0.115,996.08508
2026-06-12 14:01:06,27,70,3712,42.41148,0.006,996.08508
2026-06-12 14:01:08,27,70,3713,42.41148,0.006,996.08508
2026-06-12 14:01:10,27,70,3713,42.41148,0.006,957.68286
2026-06-12 14:01:12,27,70,3713,42.41148,1.184,957.68286
2026-06-12 14:01:15,27,70,3713,42.41148,1.184,957.68286
2026-06-12 14:01:17,27,70,3715,42.41148,1.184,1000.27124
2026-06-12 14:01:19,27,70,3715,42.41148,1.184,1000.27124
2026-06-12 14:01:21,27,70,3715,42.41148,1.1,1000.27124
2026-06-12 14:01:23,27,70,3713,42.41148,1.1,1096.52417
2026-06-12 14:01:26,27,70,3713,42.41148,1.1,1096.52417
2026-06-12 14:01:28,27,70,3713,42.41148,1.1,1096.52417
2026-06-12 14:01:30,27,70,3713,42.41148,0.404,1096.52417
2026-06-12 14:01:32,27,70,3717,42.41148,0.404,1096.52417
2026-06-12 14:01:35,27,70,3717,42.41148,0.404,1030.61792
2026-06-12 14:01:37,27,70,3717,42.41148,0.404,1030.61792
2026-06-12 14:01:40,27,70,3717,42.41148,0.002,1030.61792
2026-06-12 14:01:42,27,70,3712,42.41148,0.002,945.37866
2026-06-12 14:01:45,27,70,3712,42.41148,0.002,945.37866
2026-06-12 14:01:47,27,70,3712,-9.8336,1.236,945.37866
2026-06-12 14:01:49,27,70,3724,-9.8336,1.236,945.37866
2026-06-12 14:01:52,27,70,3724,-9.8336,1.236,956.67657
2026-06-12 14:01:54,27,70,3724,42.41148,0.004,956.67657
2026-06-12 14:01:57,27,70,3709,42.41148,0.004,988.09692
2026-06-12 14:01:59,27,70,3709,42.41148,0.004,988.09692
2026-06-12 14:02:01,27,70,3709,42.41148,0.008,988.09692
2026-06-12 14:02:03,27,70,3702,42.41148,0.008,1009.76733
2026-06-12 14:02:06,27,70,3702,42.41148,0.008,1009.76733
2026-06-12 14:02:09,27,70,3702,42.41148,0.047,1009.76733
2026-06-12 14:02:12,27,70,3722,42.41148,0.047,1009.76733
2026-06-12 14:02:14,27,70,3722,42.41148,0.047,1040.91675
2026-06-12 14:02:16,27,70,3722,42.41148,0.047,1040.91675
2026-06-12 14:02:19,27,70,3722,42.41148,0.293,1040.91675
2026-06-12 14:02:21,27,70,3722,42.41148,0.293,1040.91675
2026-06-12 14:02:24,27,70,4098,42.41148,0.293,961.23816
2026-06-12 14:02:26,27,70,4098,42.41148,0.293,961.23816
2026-06-12 14:02:28,27,70,4098,42.41148,0.239,961.23816
2026-06-12 14:02:30,27,70,4098,42.41148,0.239,961.23816
2026-06-12 14:02:33,27,70,3747,42.41148,0.239,1039.27612
2026-06-12 14:02:36,27,70,3747,42.41148,0.239,1039.27612
2026-06-12 14:02:38,27,70,3747,42.41148,0.512,1039.27612
2026-06-12 14:02:41,27,70,3747,42.41148,0.512,1039.27612
2026-06-12 14:02:43,27,70,3729,42.41148,0.512,932.09106
2026-06-12 14:02:46,27,70,3729,42.41148,0.512,932.09106
2026-06-12 14:02:48,27,70,3729,42.41148,0.512,932.09106
2026-06-12 14:02:51,27,70,3729,42.41148,0.206,932.09106
2026-06-12 14:02:53,27,70,3729,42.41148,0.206,932.09106
2026-06-12 14:02:56,27,70,3738,42.41148,0.206,932.09106
2026-06-12 14:02:58,27,70,3738,42.41148,0.206,927.98322
2026-06-12 14:03:00,27,70,3738,42.41148,0.206,927.98322
2026-06-12 14:03:02,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:04,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:07,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:09,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:11,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:13,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:15,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:17,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:20,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:22,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:24,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:26,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:28,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:30,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:32,27,70,3738,42.41148,0.16,927.98322
2026-06-12 14:03:35,27,70,3738,42.41148,0.16,898.42761
2026-06-12 14:03:37,27,70,3738,42.41148,0.16,898.42761
2026-06-12 14:03:39,27,70,3738,42.41148,0.16,898.42761
2026-06-12 14:03:41,27,70,3738,42.41148,0.16,898.42761
2026-06-12 14:03:43,27,70,3738,42.41148,0.268,898.42761
2026-06-12 14:03:45,27,70,3748,42.41148,0.268,898.42761
2026-06-12 14:03:47,27,70,3748,42.41148,0.268,979.58228
2026-06-12 14:03:49,27,70,3748,42.41148,0.179,979.58228
2026-06-12 14:03:52,27,70,3748,42.41148,0.179,979.58228
2026-06-12 14:03:54,27,70,3723,42.41148,0.179,1045.65698
2026-06-12 14:03:56,27,70,3723,42.41148,0.179,1045.65698
2026-06-12 14:03:58,27,70,3723,42.41148,0.394,1045.65698
2026-06-12 14:04:00,27,70,3719,42.41148,0.394,1045.65698
2026-06-12 14:04:02,27,70,3719,42.41148,0.394,1070.7019
2026-06-12 14:04:05,27,70,3719,42.41148,0.394,1070.7019
2026-06-12 14:04:07,27,70,3719,42.41148,0.003,1070.7019
2026-06-12 14:04:09,27,70,3730,42.41148,0.003,983.86292
2026-06-12 14:04:11,27,70,3730,42.41148,0.003,983.86292
2026-06-12 14:04:13,27,70,3730,42.41148,0.129,983.86292
2026-06-12 14:04:15,27,70,3730,42.41148,0.129,983.86292
2026-06-12 14:04:17,27,70,3743,42.41148,0.129,912.68903
2026-06-12 14:04:20,27,70,3743,42.41148,0.129,912.68903
2026-06-12 14:04:22,27,70,3743,42.41148,0.273,912.68903
2026-06-12 14:04:24,27,70,3743,42.41148,0.273,912.68903
2026-06-12 14:04:26,27,70,3743,42.41148,0.273,912.68903
2026-06-12 14:04:28,27,70,3750,42.41148,0.273,999.263
2026-06-12 14:04:30,27,70,3750,42.41148,0.273,999.263
2026-06-12 14:04:32,27,70,3750,42.41148,1.331,999.263
2026-06-12 14:04:35,27,70,3750,42.41148,1.331,999.263
2026-06-12 14:04:37,27,70,3739,42.41148,1.331,1028.61047
2026-06-12 14:04:39,27,70,3739,42.41148,1.331,1028.61047
2026-06-12 14:04:42,27,70,3739,42.41148,1.331,1028.61047
2026-06-12 14:04:44,27,70,3739,42.41148,0.155,1028.61047
2026-06-12 14:04:46,27,70,3739,42.41148,0.155,1028.61047
2026-06-12 14:04:52,27,70,3739,42.41148,0.155,1028.61047
2026-06-12 14:04:54,27,70,3737,42.41148,0.155,990.89124
2026-06-12 14:04:56,27,70,3737,42.41148,0.155,990.89124
2026-06-12 14:04:58,27,70,3737,42.41148,0.155,990.89124
2026-06-12 14:05:01,27,70,3737,42.41148,1.534,990.89124
2026-06-12 14:05:03,27,70,3750,42.41148,1.534,968.10522
2026-06-12 14:05:05,27,70,3750,42.41148,1.534,968.10522
2026-06-12 14:05:08,27,70,3750,42.41148,1.534,968.10522
2026-06-12 14:05:10,27,70,3750,42.41148,0.0,968.10522
2026-06-12 14:05:12,27,70,3750,42.41148,0.0,968.10522
2026-06-12 14:05:14,27,70,3752,42.41148,0.0,999.2027
2026-06-12 14:05:16,27,70,3752,42.41148,0.0,999.2027
2026-06-12 14:05:19,27,70,3752,42.41148,0.0,999.2027
2026-06-12 14:05:21,27,70,3752,42.41148,0.072,999.2027
2026-06-12 14:05:23,27,70,3752,42.41148,0.072,999.2027
2026-06-12 14:05:25,27,70,3760,42.41148,0.072,999.2027
2026-06-12 14:05:27,27,70,3760,42.41148,0.072,882.24286
2026-06-12 14:05:30,27,70,3760,42.41148,0.072,882.24286
2026-06-12 14:05:32,27,70,3760,42.41148,0.349,882.24286
2026-06-12 14:05:34,27,70,3760,42.41148,0.349,882.24286
2026-06-12 14:05:36,27,70,3739,42.41148,0.349,906.00568
2026-06-12 14:05:38,27,70,3739,42.41148,0.349,906.00568
2026-06-12 14:05:41,27,70,3739,42.41148,0.349,906.00568
2026-06-12 14:05:43,27,70,3739,42.41148,0.349,906.00568
2026-06-12 14:05:45,27,70,3739,42.41148,0.349,906.00568
2026-06-12 14:05:47,27,70,3739,42.41148,0.564,906.00568
2026-06-12 14:05:49,27,70,3739,42.41148,0.564,906.00568
2026-06-12 14:05:52,27,70,3748,42.41148,0.564,1011.85297
2026-06-12 14:05:54,27,70,3748,42.41148,0.564,1011.85297
2026-06-12 14:05:56,27,70,3748,42.41148,0.007,1011.85297
2026-06-12 14:05:58,27,70,3748,42.41148,0.007,1011.85297
2026-06-12 14:06:00,27,70,3735,42.41148,0.007,1011.85297
2026-06-12 14:06:02,27,70,3735,42.41148,0.007,1013.73346
2026-06-12 14:06:04,27,70,3735,42.41148,0.007,1013.73346
2026-06-12 14:06:07,27,70,3735,42.41148,0.007,1013.73346
2026-06-12 14:06:09,27,70,3735,42.41148,0.109,1013.73346
2026-06-12 14:06:11,27,70,3735,42.41148,0.109,1013.73346
2026-06-12 14:06:13,27,70,3735,42.41148,0.109,916.5528
2026-06-12 14:06:16,27,70,3735,42.41148,0.109,916.5528
2026-06-12 14:06:18,27,70,3735,42.41148,0.265,916.5528
2026-06-12 14:06:20,27,70,3728,42.41148,0.265,916.5528
2026-06-12 14:06:22,27,70,3728,42.41148,0.265,986.50946
2026-06-12 14:06:24,27,70,3728,42.41148,0.265,986.50946
2026-06-12 14:06:26,27,70,3728,42.41148,0.265,986.50946
2026-06-12 14:06:28,27,70,3728,42.41148,0.087,986.50946
2026-06-12 14:06:30,27,70,3728,42.41148,0.087,986.50946
2026-06-12 14:06:33,27,70,3728,42.41148,0.087,986.50946
2026-06-12 14:06:35,27,70,3731,42.41148,0.087,916.58276
2026-06-12 14:06:37,27,70,3731,42.41148,0.087,916.58276
2026-06-12 14:06:39,27,70,3731,42.41148,0.087,916.58276
2026-06-12 14:06:41,27,70,3731,42.41148,0.03,916.58276
2026-06-12 14:06:43,27,70,3731,42.41148,0.03,916.58276
2026-06-12 14:06:45,27,70,3737,42.41148,0.03,984.40045
2026-06-12 14:06:48,27,70,3737,42.41148,0.03,984.40045
2026-06-12 14:06:50,27,70,3737,42.41148,0.03,984.40045
2026-06-12 14:06:52,27,70,3737,42.41148,0.03,984.40045
2026-06-12 14:06:54,27,70,3737,42.41148,0.174,984.40045
2026-06-12 14:06:56,27,70,3737,42.41148,0.174,984.40045
2026-06-12 14:06:58,27,70,3742,42.41148,0.174,984.40045
2026-06-12 14:07:00,27,70,3742,42.41148,0.174,989.30566
2026-06-12 14:07:03,27,70,3742,42.41148,0.174,989.30566
2026-06-12 14:07:05,27,70,3742,42.41148,0.174,989.30566
2026-06-12 14:07:07,27,70,3742,42.41148,0.174,989.30566
2026-06-12 14:07:09,27,70,3742,42.41148,0.36,989.30566
2026-06-12 14:07:11,27,70,3742,42.41148,0.36,989.30566
2026-06-12 14:07:13,27,70,3739,42.41148,0.36,989.30566
2026-06-12 14:07:15,27,70,3739,42.41148,0.36,947.97882
2026-06-12 14:07:17,27,70,3739,42.41148,0.36,947.97882
2026-06-12 14:07:20,27,70,3739,42.41148,0.175,947.97882
2026-06-12 14:07:22,27,70,3739,42.41148,0.175,947.97882
2026-06-12 14:07:24,27,70,3739,42.41148,0.175,947.97882
2026-06-12 14:07:26,27,70,3738,42.41148,0.175,877.43689
2026-06-12 14:07:28,27,70,3738,42.41148,0.175,877.43689
2026-06-12 14:07:30,27,70,3738,42.41148,0.175,877.43689
2026-06-12 14:07:32,27,70,3738,42.41148,0.282,877.43689
2026-06-12 14:07:35,27,70,3735,42.41148,0.282,877.43689
2026-06-12 14:07:37,27,70,3735,42.41148,0.282,903.28961
2026-06-12 14:07:39,27,70,3735,42.41148,0.282,903.28961
2026-06-12 14:07:41,27,70,3735,42.41148,1.307,903.28961
2026-06-12 14:07:43,27,70,3738,42.41148,1.307,907.84027
2026-06-12 14:07:45,27,70,3738,42.41148,1.307,907.84027
2026-06-12 14:07:47,27,70,3738,42.41148,1.093,907.84027
2026-06-12 14:07:50,27,70,3738,42.41148,1.093,907.84027
2026-06-12 14:07:52,27,70,3723,42.41148,1.093,985.17963
2026-06-12 14:07:54,27,70,3723,42.41148,1.093,985.17963
2026-06-12 14:07:56,27,70,3723,42.41148,1.093,985.17963
2026-06-12 14:07:58,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:01,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:03,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:05,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:07,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:09,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:11,27,70,3723,42.41148,0.777,985.17963
2026-06-12 14:08:13,27,70,3757,42.41148,0.777,1076.94153
2026-06-12 14:08:16,27,70,3757,42.41148,0.777,1076.94153
2026-06-12 14:08:18,27,70,3757,42.41148,0.777,1076.94153
2026-06-12 14:08:20,27,70,3757,42.41148,0.042,1076.94153
2026-06-12 14:08:22,27,70,3757,42.41148,0.042,1076.94153
2026-06-12 14:08:24,27,70,3743,42.41148,0.042,1071.82471
2026-06-12 14:08:26,27,70,3743,42.41148,0.042,1071.82471
2026-06-12 14:08:28,27,70,3743,42.41148,0.009,1071.82471
2026-06-12 14:08:31,27,70,3743,42.41148,0.009,1071.82471
2026-06-12 14:08:33,27,70,3729,42.41148,0.009,1071.82471
2026-06-12 14:08:35,27,70,3729,42.41148,0.009,1033.26294
2026-06-12 14:08:37,27,70,3729,42.41148,0.009,1033.26294
2026-06-12 14:08:39,27,70,3729,42.41148,0.047,1033.26294
2026-06-12 14:08:42,27,70,3729,42.41148,0.047,1033.26294
2026-06-12 14:08:44,27,70,3712,42.41148,0.047,1026.48267
2026-06-12 14:08:46,27,70,3712,42.41148,0.047,1026.48267
2026-06-12 14:08:48,27,70,3712,42.41148,1.195,1026.48267
2026-06-12 14:08:50,27,70,3712,42.41148,1.195,1026.48267
2026-06-12 14:08:52,27,70,3713,42.41148,1.195,1040.3811
2026-06-12 14:08:54,27,70,3713,42.41148,1.195,1040.3811
2026-06-12 14:08:57,27,70,3713,42.41148,0.569,1040.3811
2026-06-12 14:08:59,27,70,3713,42.41148,0.569,1040.3811
2026-06-12 14:09:01,27,70,3723,42.41148,0.569,1059.52649
2026-06-12 14:09:03,27,70,3723,42.41148,0.569,1059.52649
